,Album,Artist,Metascore,User Score,Release Date,Summary,Link to Album Page,Link to Artist Page,Publisher,Link to Publisher Page,Album Cover Image,Album Genres,No. of Critic Reviews,Link to Critic Reviews,No. of User Reviews,Link to User Reviews,Link to More Details and Album Credits,Amazon Link
64,Original Pirate Material,The Streets,90,8.7,2002-10-22,"This is the debut album by the London garage (or in this case, bedroom) band, which consists solely of 21-year-old Mike Skinner. Whether or not this style of music (very English rapping over garage/house beats) will translate well overseas remains to be seen, but garage (and especially Skinner) is the current flavor of the month with the UK music press.",https://www.metacritic.com/music/original-pirate-material/the-streets,https://www.metacritic.com/person/the-streets,Locked On / Vice,https://www.metacritic.com/company/locked-on-vice,https://static.metacritic.com/images/products/music/4/3a7313e7b3f7627e6576c45b0e67cd9a-98.jpg,"['Electronic', 'Rap', 'Garage']",25,https://www.metacritic.com/music/original-pirate-material/the-streets/critic-reviews,170.0,https://www.metacritic.com/music/original-pirate-material/the-streets/user-reviews,https://www.metacritic.com/music/original-pirate-material/the-streets/details,
65,Candi Staton,Candi Staton,90,8.6,2004-02-24,This 26-track disc compiles (for the first time on CD) songs from the acclaimed soul singer's 1969-1973 Muscle Shoals period when she recorded for Fame Records--a period that netted her 12 consecutive Billboard R&B hits.,https://www.metacritic.com/music/candi-staton/candi-staton,https://www.metacritic.com/person/candi-staton,Astralwerks,https://www.metacritic.com/company/astralwerks,https://static.metacritic.com/images/products/music/9/1ce84501a518e5cb448415a554785ebc-98.jpg,"['R&B', 'Soul']",9,https://www.metacritic.com/music/candi-staton/candi-staton/critic-reviews,14.0,https://www.metacritic.com/music/candi-staton/candi-staton/user-reviews,https://www.metacritic.com/music/candi-staton/candi-staton/details,
66,Alice,Tom Waits,90,8.6,2002-05-07,"One of two Waits releases in May 2002 ('Blood Money' is the other), 'Alice' was originally written as an opera and actually performed live during an 18-month engagement in Hamburg in the early 1990s. However, this is the first recording of these 15 tracks, culled from recent studio sessions.",https://www.metacritic.com/music/alice/tom-waits,https://www.metacritic.com/person/tom-waits,Epitaph / Anti-,https://www.metacritic.com/company/epitaph-anti-,https://static.metacritic.com/images/products/music/9/9122acacf5c6e418d3d3a358bcba8131-98.jpg,['Rock'],20,https://www.metacritic.com/music/alice/tom-waits/critic-reviews,49.0,https://www.metacritic.com/music/alice/tom-waits/user-reviews,https://www.metacritic.com/music/alice/tom-waits/details,
67,Funeral,Arcade Fire,90,8.9,2004-09-14,The Montreal band founded by husband and wife Win Butler and Régine Chassagne make their full-length debut with this highly anticipated disc.,https://www.metacritic.com/music/funeral/arcade-fire,https://www.metacritic.com/person/arcade-fire,Merge / Rough Trade,https://www.metacritic.com/company/merge-rough-trade,https://static.metacritic.com/images/products/music/4/46008c097743f3005cb83f04147d80a6-98.jpg,"['Indie', 'Rock']",33,https://www.metacritic.com/music/funeral/arcade-fire/critic-reviews,1033.0,https://www.metacritic.com/music/funeral/arcade-fire/user-reviews,https://www.metacritic.com/music/funeral/arcade-fire/details,
68,Holy Hell,Architects,90,8.9,2018-11-09,"The eighth full-length release for the British metalcore band is its first without Tom Searle, who passed away in August 2016.",https://www.metacritic.com/music/holy-hell/architects,https://www.metacritic.com/person/architects,Epitaph,https://www.metacritic.com/company/epitaph,https://static.metacritic.com/images/products/music/6/559522c230022dd82332ed372b8fe1f8-98.jpg,"['Metal', 'Pop/Rock', 'Metalcore']",8,https://www.metacritic.com/music/holy-hell/architects/critic-reviews,129.0,https://www.metacritic.com/music/holy-hell/architects/user-reviews,https://www.metacritic.com/music/holy-hell/architects/details,https://www.amazon.com/Holy-Hell-Architects-UK/dp/B07HGR7GXF?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07HGR7GXF
69,London Zoo,The Bug,90,6.5,2008-08-12,The third album for the artist/music producer Kevin Martin as The Bug.,https://www.metacritic.com/music/london-zoo/the-bug,https://www.metacritic.com/person/the-bug,Ninja Tune,https://www.metacritic.com/company/ninja-tune,https://static.metacritic.com/images/products/music/9/1fe30802fbec751032731c198eaa2908-98.jpg,['Electronic'],10,https://www.metacritic.com/music/london-zoo/the-bug/critic-reviews,83.0,https://www.metacritic.com/music/london-zoo/the-bug/user-reviews,https://www.metacritic.com/music/london-zoo/the-bug/details,
70,Jama Ko,Bassekou Kouyate & Ngoni Ba,90,6.3,2013-04-02,The third release for Bassekou Kouyate introduces a new group of ngoni players and was co-produced with Howard Bilerman.,https://www.metacritic.com/music/jama-ko/bassekou-kouyate-ngoni-ba,https://www.metacritic.com/person/bassekou-kouyate-ngoni-ba,Out Here Records,https://www.metacritic.com/company/out-here-records,https://static.metacritic.com/images/products/music/5/9b96cad1008e64ef0a2034c0d2452006-98.jpg,['International'],11,https://www.metacritic.com/music/jama-ko/bassekou-kouyate-ngoni-ba/critic-reviews,26.0,https://www.metacritic.com/music/jama-ko/bassekou-kouyate-ngoni-ba/user-reviews,https://www.metacritic.com/music/jama-ko/bassekou-kouyate-ngoni-ba/details,
71,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,90,8.7,2010-07-06,"OutKast's Big Boi goes solo with an album featuring guest appearances from such artists as Jamie Foxx, Janelle Monae, B.o.B., Gucci Mane, Too Short, and George Clinton.",https://www.metacritic.com/music/sir-lucious-left-foot-the-son-of-chico-dusty/big-boi,https://www.metacritic.com/person/big-boi,Def Jam,https://www.metacritic.com/company/def-jam,https://static.metacritic.com/images/products/music/2/e3b43034675c8b251d0465c0cf48d45e-98.jpg,"['Rap', 'Pop/Rock']",33,https://www.metacritic.com/music/sir-lucious-left-foot-the-son-of-chico-dusty/big-boi/critic-reviews,183.0,https://www.metacritic.com/music/sir-lucious-left-foot-the-son-of-chico-dusty/big-boi/user-reviews,https://www.metacritic.com/music/sir-lucious-left-foot-the-son-of-chico-dusty/big-boi/details,http://www.amazon.com/Lucious-Left-Foot-Chico-Dusty/dp/B003FGWSL0%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB003FGWSL0
72,Psychodrama,Dave,90,8.0,2019-03-08,The debut full-length studio release for the British rapper features guest appearances from Burna Boy and J Hus.,https://www.metacritic.com/music/psychodrama/dave,https://www.metacritic.com/person/dave,N/A,https://www.metacritic.com/company/na,https://static.metacritic.com/images/products/music/6/ffcc5bb7ef34ccd906e22bad654d1068-98.jpg,['Rap'],10,https://www.metacritic.com/music/psychodrama/dave/critic-reviews,196.0,https://www.metacritic.com/music/psychodrama/dave/user-reviews,https://www.metacritic.com/music/psychodrama/dave/details,https://www.amazon.com/dp/B07NS5FDZZ%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB07NS5FDZZ
73,Untrue,Burial,90,8.0,2007-11-06,The second album for the London-based anonymous dubstep artist.,https://www.metacritic.com/music/untrue/burial,https://www.metacritic.com/person/burial,Hyperdub,https://www.metacritic.com/company/hyperdub,https://static.metacritic.com/images/products/music/9/dc284318b0e0247b3d0ec9f1bef12b8c-98.jpg,"['Indie', 'Electronic', 'Alternative']",23,https://www.metacritic.com/music/untrue/burial/critic-reviews,467.0,https://www.metacritic.com/music/untrue/burial/user-reviews,https://www.metacritic.com/music/untrue/burial/details,
74,græ,Moses Sumney,90,8.5,2020-05-15,"The double album (released also as two separate EPs] for the experimental artist features a guest appearance from Jill Scott and elements of folk, jazz, indie rock, pop, and soul music.",https://www.metacritic.com/music/gra/moses-sumney,https://www.metacritic.com/person/moses-sumney,Jagjaguwar,https://www.metacritic.com/company/jagjaguwar,https://static.metacritic.com/images/products/music/1/1b24bc0c793dee6a6693d3477d6fcf39-98.jpg,['Pop/Rock'],17,https://www.metacritic.com/music/gra/moses-sumney/critic-reviews,71.0,https://www.metacritic.com/music/gra/moses-sumney/user-reviews,https://www.metacritic.com/music/gra/moses-sumney/details,https://www.amazon.com/dp/B07ZQXW9KR%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB07ZQXW9KR
75,XTRMNTR,Primal Scream,90,8.8,2000-05-02,"Bobby Gillespie & co. expand on the harder-edged punk/electronica sound of their previous effort, 'Vanishing Point,' with their most violent effort to date, earning rave reviews in the process and perhaps matching the success of their classic 'Screamadelica.' Contributors here include David Holmes, Bernard Sumner, Kevin Shields and the Chemical Brothers.",https://www.metacritic.com/music/xtrmntr/primal-scream,https://www.metacritic.com/person/primal-scream,Astralwerks,https://www.metacritic.com/company/astralwerks,https://static.metacritic.com/images/products/music/6/1f8e12e3d3a1d6f63dcbd6edc293355b-98.jpg,"['Rock', 'Alternative']",16,https://www.metacritic.com/music/xtrmntr/primal-scream/critic-reviews,58.0,https://www.metacritic.com/music/xtrmntr/primal-scream/user-reviews,https://www.metacritic.com/music/xtrmntr/primal-scream/details,
76,Spaces,Nils Frahm,90,8.5,2013-11-19,"Described as a field recording, this latest release from the Berlin-based composer was recorded over two years at various locations with different methods including cassette recordings.",https://www.metacritic.com/music/spaces/nils-frahm,https://www.metacritic.com/person/nils-frahm,Erased Tapes Records,https://www.metacritic.com/company/erased-tapes-records,https://static.metacritic.com/images/products/music/9/199b15eca4f2cefb290f2709d44a8c38-98.jpg,"['Avant-Garde', 'Pop/Rock']",15,https://www.metacritic.com/music/spaces/nils-frahm/critic-reviews,59.0,https://www.metacritic.com/music/spaces/nils-frahm/user-reviews,https://www.metacritic.com/music/spaces/nils-frahm/details,http://www.amazon.com/Spaces-Nils-Frahm/dp/B00FEXUB66%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00FEXUB66
77,Z,My Morning Jacket,90,8.4,2005-10-04,"For their fourth album, produced by John Leckie, the Kentucky band sports a new keyboardist and guitarist.",https://www.metacritic.com/music/z/my-morning-jacket,https://www.metacritic.com/person/my-morning-jacket,ATO,https://www.metacritic.com/company/ato,https://static.metacritic.com/images/products/music/1/69e4f36549fe06dd72b2fe04d062c6b4-98.jpg,"['Indie', 'Rock']",31,https://www.metacritic.com/music/z/my-morning-jacket/critic-reviews,249.0,https://www.metacritic.com/music/z/my-morning-jacket/user-reviews,https://www.metacritic.com/music/z/my-morning-jacket/details,
78,St. Vincent,St. Vincent,89,8.6,2014-02-25,The fourth full-length release for the indie artist was produced by John Congleton and includes contributions from Dap-Kings drummer Homer Steinweiss and Midlake's McKenzie Smith.,https://www.metacritic.com/music/st-vincent/st-vincent,https://www.metacritic.com/person/st-vincent,Loma Vista Recordings,https://www.metacritic.com/company/loma-vista-recordings,https://static.metacritic.com/images/products/music/3/0fc22b4dcd317d650011a80e0ddec901-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock']",40,https://www.metacritic.com/music/st-vincent/st-vincent/critic-reviews,455.0,https://www.metacritic.com/music/st-vincent/st-vincent/user-reviews,https://www.metacritic.com/music/st-vincent/st-vincent/details,http://www.amazon.com/St-Vincent/dp/B00H7MW2SM%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00H7MW2SM
79,The Dusk in Us,Converge,89,7.7,2017-11-03,"The ninth full-length release for the Massachusetts metalcore band was mixed by the band's guitarist, Kurt Ballou.",https://www.metacritic.com/music/the-dusk-in-us/converge,https://www.metacritic.com/person/converge,Epitaph,https://www.metacritic.com/company/epitaph,https://static.metacritic.com/images/products/music/6/b5c43fcbd50c06f7bffbe1fdccf17c84-98.jpg,['Pop/Rock'],18,https://www.metacritic.com/music/the-dusk-in-us/converge/critic-reviews,62.0,https://www.metacritic.com/music/the-dusk-in-us/converge/user-reviews,https://www.metacritic.com/music/the-dusk-in-us/converge/details,https://www.amazon.com/Dusk-Us-Converge/dp/B074T6TMQ2?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074T6TMQ2
80,Like a Rose,Ashley Monroe,89,7.1,2013-03-05,"The second solo album for the Pistol Annies member includes songs co-written with such artists as Sally Barris, Guy Clark, Vince Gill, Lori McKenna, and Jon Randall.",https://www.metacritic.com/music/like-a-rose/ashley-monroe,https://www.metacritic.com/person/ashley-monroe,Warner Bros.,https://www.metacritic.com/company/warner-bros,https://static.metacritic.com/images/products/music/3/7e13349d8991623700b19a51b0d152da-98.jpg,['Country'],9,https://www.metacritic.com/music/like-a-rose/ashley-monroe/critic-reviews,32.0,https://www.metacritic.com/music/like-a-rose/ashley-monroe/user-reviews,https://www.metacritic.com/music/like-a-rose/ashley-monroe/details,http://www.amazon.com/Like-A-Rose-Ashley-Monroe/dp/B00B2M7BMK%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00B2M7BMK
81,RTJ2,Run the Jewels,89,8.8,2014-10-27,"The latest release from Killer Mike and El-P features collaborations with Travis Barker of Blink-182, Diane Coffee, and Zack de la Rocha formerly of Rage Against the Machine.",https://www.metacritic.com/music/rtj2/run-the-jewels,https://www.metacritic.com/person/run-the-jewels,Mass Appeal,https://www.metacritic.com/company/mass-appeal,https://static.metacritic.com/images/products/music/1/7f50a4c084e32eaf7cc7562382baa728-98.jpg,"['Rap', 'Pop/Rock', 'Southern', 'Rap', 'Alternative', 'Rap', 'Underground', 'Rap', 'Hardcore', 'Rap']",35,https://www.metacritic.com/music/rtj2/run-the-jewels/critic-reviews,461.0,https://www.metacritic.com/music/rtj2/run-the-jewels/user-reviews,https://www.metacritic.com/music/rtj2/run-the-jewels/details,http://www.amazon.com/Run-Jewels-2/dp/B00NIR8E4Q%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00NIR8E4Q
82,Rounds,Four Tet,89,8.4,2003-05-06,The sample-based indietronica LP 'Rounds' is the third solo effort for Fridge's Kieran Hebden.,https://www.metacritic.com/music/rounds/four-tet,https://www.metacritic.com/person/four-tet,Domino,https://www.metacritic.com/company/domino,https://static.metacritic.com/images/products/music/5/b19ada818fc52552ba3b930c4b056935-98.jpg,"['Indie', 'Electronic']",26,https://www.metacritic.com/music/rounds/four-tet/critic-reviews,45.0,https://www.metacritic.com/music/rounds/four-tet/user-reviews,https://www.metacritic.com/music/rounds/four-tet/details,
83,Neon Golden,The Notwist,89,8.8,2003-02-25,"This breaktrhough sixth album for the German band combines a variety of disparate elements, most notably moody indie rock and glitchy electronica (think Hood's Cold House), to great effect.",https://www.metacritic.com/music/neon-golden/the-notwist,https://www.metacritic.com/person/the-notwist,City Slang / Domino,https://www.metacritic.com/company/city-slang-domino,https://static.metacritic.com/images/products/music/7/857b1e7b5c9e04549fdb66b092fbef79-98.jpg,"['Indie', 'Rock', 'Electronic']",20,https://www.metacritic.com/music/neon-golden/the-notwist/critic-reviews,71.0,https://www.metacritic.com/music/neon-golden/the-notwist/user-reviews,https://www.metacritic.com/music/neon-golden/the-notwist/details,
84,Since I Left You,The Avalanches,89,8.9,2001-11-06,"This sample-driven Austrialian dance outfit scored a hit in its homeland with this, its debut full-length release (following three EP releases since 1997). The UK music press created a publicity avalanche for the band in the Spring of 2001, as the album picked up strong reviews (quotes from some appear below) and was featured in numerous articles. Packed with over 600 samples of recordings dating from the 1950's to the present (each one credited in the liner notes!) as well as original instrumentation, 'Since I Left You' is a varied and unique record.",https://www.metacritic.com/music/since-i-left-you/the-avalanches,https://www.metacritic.com/person/the-avalanches,London-Sire / Modular / XL Recordings,https://www.metacritic.com/company/london-sire-modular-xl-recordings,https://static.metacritic.com/images/products/music/9/60c586701a7aa57c61aa262ebe31ae55-98.jpg,"['Dance', 'Electronic']",21,https://www.metacritic.com/music/since-i-left-you/the-avalanches/critic-reviews,180.0,https://www.metacritic.com/music/since-i-left-you/the-avalanches/user-reviews,https://www.metacritic.com/music/since-i-left-you/the-avalanches/details,
85,Honey,Robyn,89,8.5,2018-10-26,"The first full-length release in eight years for the Swedish  artist features contributions from with Joseph Mount of Metronomy, Klas Åhlund, Adam Bainbridge, Mr. Tophat, and Zhal.",https://www.metacritic.com/music/honey/robyn,https://www.metacritic.com/person/robyn,Interscope,https://www.metacritic.com/company/interscope,https://static.metacritic.com/images/products/music/4/cf2b45d3e59ced7688a7b7ed389ad199-98.jpg,"['Pop', 'Pop/Rock', 'Left-Field', 'Pop']",22,https://www.metacritic.com/music/honey/robyn/critic-reviews,223.0,https://www.metacritic.com/music/honey/robyn/user-reviews,https://www.metacritic.com/music/honey/robyn/details,https://www.amazon.com/Honey-Robyn/dp/B07HSLV8YV?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07HSLV8YV
86,"Eternity, In Your Arms",Creeper,89,7.7,2017-03-24,The debut full-length release for the British punk rock band is a concept album about a paranormal investigator.,https://www.metacritic.com/music/eternity-in-your-arms/creeper,https://www.metacritic.com/person/creeper,Warner Bros.,https://www.metacritic.com/company/warner-bros,https://static.metacritic.com/images/products/music/1/9e068f7e4e539b9ede5dffb279dea35c-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock']",8,https://www.metacritic.com/music/eternity-in-your-arms/creeper/critic-reviews,65.0,https://www.metacritic.com/music/eternity-in-your-arms/creeper/user-reviews,https://www.metacritic.com/music/eternity-in-your-arms/creeper/details,https://www.amazon.com/Eternity-Your-Arms-Explicit-Creeper/dp/B01M0O2LNP%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01M0O2LNP
87,Kiwanuka,Michael Kiwanuka,89,8.4,2019-11-01,The third full-length release for the indie singer-songwriter was produced by by Danger Mouse and Inflo.,https://www.metacritic.com/music/kiwanuka/michael-kiwanuka,https://www.metacritic.com/person/michael-kiwanuka,Interscope,https://www.metacritic.com/company/interscope,https://static.metacritic.com/images/products/music/0/032fa59c3f2a9f1abf78d6ffdae1b325-98.jpg,['Pop/Rock'],21,https://www.metacritic.com/music/kiwanuka/michael-kiwanuka/critic-reviews,89.0,https://www.metacritic.com/music/kiwanuka/michael-kiwanuka/user-reviews,https://www.metacritic.com/music/kiwanuka/michael-kiwanuka/details,https://www.amazon.com/KIWANUKA-Michael-Kiwanuka/dp/B07WWSKC3F?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07WWSKC3F
88,Modern Times,Bob Dylan,89,8.5,2006-08-29,Dylan's first studio release since his 2001 hit 'Love And Theft' is his 44th album overall.,https://www.metacritic.com/music/modern-times/bob-dylan,https://www.metacritic.com/person/bob-dylan,Sony,https://www.metacritic.com/company/sony,https://static.metacritic.com/images/products/music/0/90beee3a1aa6851bc289e56370734138-98.jpg,['Rock'],29,https://www.metacritic.com/music/modern-times/bob-dylan/critic-reviews,288.0,https://www.metacritic.com/music/modern-times/bob-dylan/user-reviews,https://www.metacritic.com/music/modern-times/bob-dylan/details,
89,LEGACY! LEGACY!,Jamila Woods,89,8.0,2019-05-10,"The second full-length release for the Chicago R&B artist features guest appearances from Jasminfire, Nitty Scott, Saba, Nico Segal, and theMIND.",https://www.metacritic.com/music/legacy!-legacy!/jamila-woods,https://www.metacritic.com/person/jamila-woods,Jagjaguwar,https://www.metacritic.com/company/jagjaguwar,https://static.metacritic.com/images/products/music/8/8997c802d989e626df6025a79061e677-98.jpg,['R&B'],19,https://www.metacritic.com/music/legacy!-legacy!/jamila-woods/critic-reviews,78.0,https://www.metacritic.com/music/legacy!-legacy!/jamila-woods/user-reviews,https://www.metacritic.com/music/legacy!-legacy!/jamila-woods/details,https://www.amazon.com/Legacy-JAMILA-WOODS/dp/B07NBD2MPX?SubscriptionId=AKIAJHSMUOWEQCQ7QDAQ&tag=metacritic-music-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NBD2MPX
90,Apex Predator - Easy Meat,Napalm Death,89,7.2,2015-01-27,The 15th studio release for the British grindcore band was produced by Russ Russell.,https://www.metacritic.com/music/apex-predator---easy-meat/napalm-death,https://www.metacritic.com/person/napalm-death,Century Media,https://www.metacritic.com/company/century-media,https://static.metacritic.com/images/products/music/9/57d451cd3a2765ba17a089e923493ab1-98.jpg,"['Pop/Rock', 'Heavy', 'Metal']",15,https://www.metacritic.com/music/apex-predator---easy-meat/napalm-death/critic-reviews,58.0,https://www.metacritic.com/music/apex-predator---easy-meat/napalm-death/user-reviews,https://www.metacritic.com/music/apex-predator---easy-meat/napalm-death/details,http://www.amazon.com/Apex-Predator-Easy-Napalm-Death/dp/B00QKMCTCO%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00QKMCTCO
91,HoboSapiens,John Cale,89,8.2,2004-09-07,"Produced by Nick Franglen of Lemon Jelly, 'Hobo Sapiens' finds the 61-year-old Cale still willing to explore new musical territory. Note that none of the 12 songs here were on the ""5 Tracks"" EP released earlier in 2003.",https://www.metacritic.com/music/hobosapiens/john-cale,https://www.metacritic.com/person/john-cale,EMI / Or Music,https://www.metacritic.com/company/emi-or-music,https://static.metacritic.com/images/products/music/9/6e32efddb190dd2ac236d89d1f209dd1-98.jpg,"['Rock', 'Alternative']",16,https://www.metacritic.com/music/hobosapiens/john-cale/critic-reviews,16.0,https://www.metacritic.com/music/hobosapiens/john-cale/user-reviews,https://www.metacritic.com/music/hobosapiens/john-cale/details,
92,Miss E... So Addictive,Missy Elliott,89,8.6,2001-05-15,"This is the third album for Missy ""Misdemeanor"" Elliott, and it again features the acclaimed production work of Timbaland. Guests include Busta Rhymes, Redman, Method Man, Ludacris, Eve, Jay-Z, and Ginuwine.",https://www.metacritic.com/music/miss-e-so-addictive/missy-elliott,https://www.metacritic.com/person/missy-elliott,Elektra/Asylum,https://www.metacritic.com/company/elektraasylum,https://static.metacritic.com/images/products/music/8/22fd5af248a235709497e15175a918ac-98.jpg,['Rap'],16,https://www.metacritic.com/music/miss-e-so-addictive/missy-elliott/critic-reviews,84.0,https://www.metacritic.com/music/miss-e-so-addictive/missy-elliott/user-reviews,https://www.metacritic.com/music/miss-e-so-addictive/missy-elliott/details,
93,Bloodmoon: I,Converge,89,7.3,2021-11-19,"The debut full-length collaboration between Converge, Chelsea Wolfe, Ben Chisholm, and Steve Brodsky began recording in 2019 but was completed remotely due to the COVID-19 pandemic.",https://www.metacritic.com/music/bloodmoon-i/converge,https://www.metacritic.com/person/converge,Epitaph,https://www.metacritic.com/company/epitaph,https://static.metacritic.com/images/products/music/6/6663ee5ba9800288d2239bdb837ee27e-98.jpg,"['Pop/Rock', 'Alternative/Indie', 'Rock', 'Heavy', 'Metal', 'Doom', 'Metal', 'Goth', 'Metal', 'Metalcore']",10,https://www.metacritic.com/music/bloodmoon-i/converge/critic-reviews,21.0,https://www.metacritic.com/music/bloodmoon-i/converge/user-reviews,https://www.metacritic.com/music/bloodmoon-i/converge/details,https://www.amazon.com/dp/B09HCQ2DRG?tag=metacritic-music-20&linkCode=osi&th=1&psc=1
94,RTJ4,Run the Jewels,89,8.9,2020-06-03,"Released a few days early (for free on their website), the fourth full-length studio album for the rap duo features guest appearances from 2 Chainz, Zack de la Rocha, DJ Premier, Josh Homme, Greg Nice, Mavis Staples, and Pharrell Williams.",https://www.metacritic.com/music/rtj4/run-the-jewels,https://www.metacritic.com/person/run-the-jewels,BMG,https://www.metacritic.com/company/bmg,https://static.metacritic.com/images/products/music/1/05bb6633694b165a1ec512ac5f4f9ccf-98.jpg,['Rap'],26,https://www.metacritic.com/music/rtj4/run-the-jewels/critic-reviews,310.0,https://www.metacritic.com/music/rtj4/run-the-jewels/user-reviews,https://www.metacritic.com/music/rtj4/run-the-jewels/details,https://www.amazon.com/dp/B087YZ2CH2%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB087YZ2CH2
95,Sawayama,Rina Sawayama,89,9.1,2020-04-17,"The debut full-length studio release for the Japanese-British pop artist features production from Clarence Clarity, Nate Company, Bram Inscore, and Nicole Morier.",https://www.metacritic.com/music/sawayama/rina-sawayama,https://www.metacritic.com/person/rina-sawayama,Dirty Hit,https://www.metacritic.com/company/dirty-hit,https://static.metacritic.com/images/products/music/5/03fa2f48e7537482619037aa9936c1e8-98.jpg,['Pop/Rock'],14,https://www.metacritic.com/music/sawayama/rina-sawayama/critic-reviews,1052.0,https://www.metacritic.com/music/sawayama/rina-sawayama/user-reviews,https://www.metacritic.com/music/sawayama/rina-sawayama/details,https://www.amazon.com/dp/B083FDX8HN%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB083FDX8HN
96,Black Origami,Jlin,89,7.1,2017-05-19,"The second full-length release for the electronic producer features contributions from William Basinski, Dope Saint Jude, Fawkes, and Holly Herndon.",https://www.metacritic.com/music/black-origami/jlin,https://www.metacritic.com/person/jlin,Planet Mu,https://www.metacritic.com/company/planet-mu,https://static.metacritic.com/images/products/music/7/280ad452d476c44f43914c88ba8664c0-98.jpg,"['Electronic', 'Pop/Rock', 'Techno', 'Bass', 'Juke/Footwork']",15,https://www.metacritic.com/music/black-origami/jlin/critic-reviews,83.0,https://www.metacritic.com/music/black-origami/jlin/user-reviews,https://www.metacritic.com/music/black-origami/jlin/details,http://www.amazon.com/dp/B06XGX4MS3%3FSubscriptionId%3DAKIAJHSMUOWEQCQ7QDAQ%26tag%3Dmetacritic-music-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB06XGX4MS3
97,"Bachelor No. 2 (or, the last remains of the dodo)",Aimee Mann,89,8.6,2000-05-02,"The third solo release from the former 'Til Tuesday leader finally made it to record stores in May 2000, after a long journey that saw Interscope refuse to release the album and Mann issue it on her own SuperEgo label (after selling it through mail order and at her live performances). All's well that ends well, though, as Mann gained widespread acclaim for her soundtrack to P.T. Anderson's film ""Magnolia"" and even better reviews for this album, which contains four of the tracks from the soundtrack as well as nine additional songs.",https://www.metacritic.com/music/bachelor-no-2-or-the-last-remains-of-the-dodo/aimee-mann,https://www.metacritic.com/person/aimee-mann,Superego,https://www.metacritic.com/company/superego,https://static.metacritic.com/images/products/music/8/656d80ae46b3c6a353ceb12f743be020-98.jpg,"['Rock', 'Pop', 'Alternative']",13,https://www.metacritic.com/music/bachelor-no-2-or-the-last-remains-of-the-dodo/aimee-mann/critic-reviews,34.0,https://www.metacritic.com/music/bachelor-no-2-or-the-last-remains-of-the-dodo/aimee-mann/user-reviews,https://www.metacritic.com/music/bachelor-no-2-or-the-last-remains-of-the-dodo/aimee-mann/details,
